65347,0,603,28,0,5,10,12,10
65348,0,614,28,0,2,10,12,10
65349,0,625,28,0,5,10,12,10
65350,0,636,28,0,2,10,12,10
65351,0,647,28,0,5,10,14,10
65352,0,658,28,0,2,10,12,10
65353,0,669,28,0,2,7,12,7
65354,0,677,28,0,2,8,14,8
65355,0,686,28,0,2,10,12,10
65356,0,697,28,0,2,7,12,7
65357,0,705,28,0,5,11,12,11
65358,0,717,28,0,5,10,12,10
65359,0,728,28,0,5,10,12,10
65360,0,739,28,0,5,10,14,10
65361,0,750,28,0,5,10,14,10
65362,0,761,28,0,5,9,12,9
65363,0,771,28,0,5,10,12,10
65364,0,782,28,0,2,10,12,10
65365,0,793,28,0,5,10,12,10
65366,0,804,28,0,5,10,12,10
65367,0,815,28,0,5,11,12,11
65368,0,827,28,0,5,10,12,10
65369,0,838,28,0,5,10,14,10
65370,0,849,28,0,5,10,12,10
12353,0,860,28,0,4,10,12,10
12354,0,871,28,0,1,12,12,12
12355,0,884,28,0,5,10,12,10
12356,0,895,28,0,3,12,12,12
12357,0,908,28,0,4,10,12,10
12358,0,919,28,0,1,10,12,10
12359,0,930,28,0,4,10,12,10
12360,0,941,28,0,1,11,12,11
12361,0,953,28,0,4,11,12,11
12362,0,965,28,0,1,12,12,12
12363,0,978,28,0,1,12,12,12
12364,0,991,28,0,1,12,12,12
12365,0,1004,28,0,1,11,12,11
12366,0,0,41,0,0,12,12,12
12367,0,13,41,0,2,10,12,10
12368,0,24,41,0,2,12,12,12
12369,0,37,41,0,1,12,12,12
12370,0,50,41,0,1,12,12,12
12371,0,63,41,0,2,11,12,11
12372,0,75,41,0,2,12,12,12
12373,0,88,41,0,1,11,12,11
12374,0,100,41,0,1,12,12,12
12375,0,113,41,0,2,11,12,11
12376,0,125,41,0,2,11,12,11
12377,0,137,41,0,1,12,12,12
12378,0,150,41,0,1,12,12,12
12379,0,163,41,0,1,12,12,12
12380,0,176,41,0,1,12,12,12
12381,0,189,41,0,2,12,12,12
12382,0,202,41,0,2,12,12,12
12383,0,215,41,0,1,12,12,12
12384,0,228,41,0,0,12,12,12
12385,0,241,41,0,1,12,12,12
12386,0,254,41,0,0,12,12,12
12387,0,267,41,0,6,10,12,10
12388,0,278,41,0,3,11,12,11
12389,0,290,41,0,0,12,12,12
12390,0,303,41,0,3,11,12,11
12391,0,315,41,0,3,12,12,12
12392,0,328,41,0,1,10,12,10
12393,0,339,41,0,0,11,12,11
12394,0,351,41,0,1,12,12,12
12395,0,364,41,0,2,12,12,12
12396,0,377,41,0,1,12,12,12
12397,0,390,41,0,1,12,12,12
12398,0,403,41,0,3,12,12,12
12399,0,416,41,0,1,12,12,12
12400,0,429,41,0,1,12,12,12
12401,0,442,41,0,1,12,12,12
12402,0,455,41,0,2,12,12,12
12403,0,468,41,0,1,12,12,12
12404,0,481,41,0,1,12,12,12
12405,0,494,41,0,2,12,12,12
12406,0,507,41,0,1,12,12,12
12407,0,520,41,0,1,12,12,12
12408,0,533,41,0,5,12,12,12
12409,0,546,41,0,2,12,12,12
12410,0,559,41,0,2,12,12,12
12411,0,572,41,0,2,12,12,12
12412,0,585,41,0,1,12,12,12
12413,0,598,41,0,1,12,12,12
12414,0,611,41,0,1,11,12,11
12415,0,623,41,0,2,12,12,12
12416,0,636,41,0,1,12,12,12
12417,0,649,41,0,1,12,12,12
12418,0,662,41,0,1,11,12,11
12419,0,674,41,0,4,10,12,10
12420,0,685,41,0,1,12,12,12
12421,0,698,41,0,4,11,12,11
12422,0,710,41,0,1,12,12,12
12423,0,723,41,0,4,10,12,10
12424,0,734,41,0,1,10,12,10
12425,0,745,41,0,1,11,12,11
12426,0,757,41,0,2,10,12,10
12427,0,768,41,0,2,11,12,11
12428,0,780,41,0,1,12,12,12
12429,0,793,41,0,2,11,12,11
12430,0,805,41,0,4,10,12,10
12431,0,816,41,0,1,12,12,12
12432,0,829,41,0,2,12,12,12
12433,0,842,41,0,1,12,12,12
12434,0,855,41,0,1,11,12,11
12435,0,867,41,0,2,12,12,12
12449,0,880,41,0,5,10,12,10
12450,0,891,41,0,2,12,12,12
12451,0,904,41,0,5,10,12,10
12452,0,915,41,0,2,11,12,11
12453,0,927,41,0,4,10,12,10
12454,0,938,41,0,1,11,12,11
12455,0,950,41,0,5,10,12,10
12456,0,961,41,0,3,12,12,12
12457,0,974,41,0,4,10,12,10
12458,0,985,41,0,1,12,12,12
12459,0,998,41,0,1,12,12,12
12460,0,1011,41,0,0,12,12,12
12461,0,0,54,0,1,12,12,12
12462,0,13,54,0,1,12,12,12
12463,0,26,54,0,1,11,12,11
12464,0,38,54,0,0,12,12,12
12465,0,51,54,0,1,12,12,12
12466,0,64,54,0,0,12,12,12
12467,0,77,54,0,3,11,12,11
12468,0,89,54,0,0,12,12,12
12469,0,102,54,0,1,12,12,12
12470,0,115,54,0,1,12,12,12
12471,0,128,54,0,2,12,12,12
12472,0,141,54,0,0,12,12,12
12473,0,154,54,0,2,12,12,12
12474,0,167,54,0,0,12,12,12
12475,0,180,54,0,1,12,12,12
12476,0,193,54,0,0,12,12,12
12477,0,206,54,0,2,11,12,11
12478,0,218,54,0,0,12,12,12
12479,0,231,54,0,1,11,12,11
12480,0,243,54,0,0,12,12,12
12481,0,256,54,0,2,12,12,12
12482,0,269,54,0,1,12,12,12
12483,0,282,54,0,5,10,12,10
12484,0,293,54,0,2,11,12,11
12485,0,305,54,0,0,12,12,12
12486,0,318,54,0,2,12,12,12
12487,0,331,54,0,0,12,12,12
12488,0,344,54,0,1,11,12,11
12489,0,356,54,0,1,11,12,11
12490,0,368,54,0,1,12,12,12
12491,0,381,54,0,3,12,12,12
12492,0,394,54,0,2,11,12,11
12493,0,406,54,0,1,12,12,12
12494,0,419,54,0,2,10,12,10
12495,0,430,54,0,2,12,12,12
12496,0,443,54,0,1,12,12,12
12497,0,456,54,0,1,12,12,12
12498,0,469,54,0,1,11,12,11
12499,0,481,54,0,1,12,12,12
12500,0,494,54,0,1,12,12,12
12501,0,507,54,0,2,11,12,11
12502,0,519,54,0,0,12,12,12
12503,0,532,54,0,0,12,12,12
12504,0,545,54,0,4,12,12,12
12505,0,558,54,0,1,12,12,12
12506,0,571,54,0,1,12,12,12
12507,0,584,54,0,1,12,12,12
12508,0,597,54,0,0,12,12,12
12509,0,610,54,0,1,12,12,12
12510,0,623,54,0,3,12,12,12
12511,0,636,54,0,2,10,12,10
12512,0,647,54,0,1,11,12,11
12513,0,659,54,0,1,12,12,12
12514,0,672,54,0,2,12,12,12
12515,0,685,54,0,4,10,12,10
12516,0,696,54,0,1,11,12,11
12517,0,708,54,0,5,10,12,10
12518,0,719,54,0,3,12,12,12
12519,0,732,54,0,5,10,12,10
12520,0,743,54,0,2,11,12,11
12521,0,755,54,0,2,11,12,11
12522,0,767,54,0,1,10,12,10
12523,0,778,54,0,1,12,12,12
12524,0,791,54,0,2,11,12,11
12525,0,803,54,0,3,11,12,11
12526,0,815,54,0,5,10,12,10
12527,0,826,54,0,2,11,12,11
12528,0,838,54,0,1,12,12,12
12529,0,851,54,0,3,12,12,12
12530,0,864,54,0,2,11,12,11
12531,0,876,54,0,2,12,12,12
12532,0,889,54,0,0,12,12,12
12533,0,902,54,0,4,10,12,10
12534,0,913,54,0,4,10,12,10
913,0,924,54,0,2,12,12,12
914,0,937,54,0,2,10,12,10
915,0,948,54,0,2,9,12,9
916,0,958,54,0,2,10,12,10
917,0,969,54,0,2,8,12,8
918,0,978,54,0,2,8,12,8
919,0,987,54,0,2,9,12,9
920,0,997,54,0,2,11,12,11
921,0,1009,54,0,2,6,12,6
922,0,0,67,0,2,11,12,11
923,0,12,67,0,2,12,12,12
924,0,25,67,0,2,12,12,12
925,0,38,67,0,2,11,12,11
926,0,50,67,0,2,12,12,12
927,0,63,67,0,2,11,12,11
928,0,75,67,0,2,11,12,11
929,0,87,67,0,2,8,12,8
931,0,96,67,0,1,8,13,8
932,0,105,67,0,2,10,12,10
933,0,116,67,0,2,8,12,8
934,0,125,67,0,2,10,12,10
935,0,136,67,0,2,10,12,10
936,0,147,67,0,2,12,12,12
937,0,160,67,0,2,9,12,9
945,0,170,67,0,5,10,12,10
946,0,181,67,0,2,8,13,8
947,0,190,67,0,5,9,13,9
948,0,200,67,0,2,8,12,8
949,0,209,67,0,4,8,12,8
950,0,218,67,0,2,8,13,8
951,0,227,67,0,4,8,12,8
952,0,236,67,0,2,7,13,7
953,0,244,67,0,4,8,12,8
954,0,253,67,0,4,9,12,9
955,0,263,67,0,2,10,12,10
956,0,274,67,0,4,9,13,9
957,0,284,67,0,4,9,12,9
958,0,294,67,0,2,8,13,8
959,0,303,67,0,4,8,12,8
960,0,312,67,0,4,10,12,10
961,0,323,67,0,4,9,13,9
963,0,333,67,0,3,11,12,11
964,0,345,67,0,4,9,12,9
965,0,355,67,0,4,9,12,9
966,0,365,67,0,2,8,13,8
967,0,374,67,0,4,10,13,10
968,0,385,67,0,2,11,13,11
969,0,397,67,0,6,9,12,9
1040,0,407,67,0,3,6,12,6
1041,0,414,67,0,3,6,12,6
1042,0,421,67,0,3,6,12,6
1043,0,428,67,0,3,6,12,6
1044,0,435,67,0,3,7,13,7
1045,0,443,67,0,3,6,12,6
1025,0,450,67,0,1,6,12,6
1046,0,457,67,0,3,8,12,8
1047,0,466,67,0,3,6,12,6
1048,0,473,67,0,3,6,12,6
1049,0,480,67,0,0,6,12,6
1050,0,487,67,0,3,6,12,6
1051,0,494,67,0,3,6,12,6
1052,0,501,67,0,3,6,12,6
1053,0,508,67,0,3,6,12,6
1054,0,515,67,0,3,6,12,6
1055,0,522,67,0,3,6,12,6
1056,0,529,67,0,3,6,12,6
1057,0,536,67,0,3,6,12,6
1058,0,543,67,0,3,6,12,6
1059,0,550,67,0,3,6,12,6
1060,0,557,67,0,3,6,12,6
1061,0,564,67,0,3,6,12,6
1062,0,571,67,0,3,7,13,7
1063,0,579,67,0,3,6,12,6
1064,0,586,67,0,3,6,12,6
1065,0,593,67,0,3,7,13,7
1066,0,601,67,0,3,8,12,8
1067,0,610,67,0,3,8,12,8
1068,0,619,67,0,3,6,12,6
1069,0,626,67,0,3,6,12,6
1070,0,633,67,0,3,8,12,8
1071,0,642,67,0,3,6,12,6
1072,0,649,67,0,6,6,12,6
1073,0,656,67,0,5,6,12,6
1074,0,663,67,0,6,6,12,6
1075,0,670,67,0,6,5,12,5
1076,0,676,67,0,6,7,13,7
1077,0,684,67,0,6,6,12,6
1105,0,691,67,0,4,6,12,6
1078,0,698,67,0,6,8,12,8
1079,0,707,67,0,6,6,12,6
1080,0,714,67,0,6,6,12,6
1081,0,721,67,0,3,6,12,6
1082,0,728,67,0,6,6,12,6
1083,0,735,67,0,6,6,12,6
1084,0,742,67,0,6,6,12,6
1085,0,749,67,0,6,6,12,6
1086,0,756,67,0,6,6,12,6
1087,0,763,67,0,6,6,12,6
1088,0,770,67,0,6,6,14,6
1089,0,777,67,0,6,6,12,6
1090,0,784,67,0,6,6,12,6
1091,0,791,67,0,6,6,14,6
1092,0,798,67,0,6,6,12,6
1093,0,805,67,0,7,6,12,6
1094,0,812,67,0,6,6,13,6
1095,0,819,67,0,6,6,12,6
1096,0,826,67,0,6,6,12,6
1097,0,833,67,0,6,7,13,7
1098,0,841,67,0,6,8,12,8
1099,0,850,67,0,6,7,12,7
1100,0,858,67,0,6,5,12,5
1101,0,864,67,0,6,6,12,6
1102,0,871,67,0,6,7,12,7
1103,0,879,67,0,6,6,12,6
9472,0,886,67,0,7,13,12,13
9474,0,900,67,0,1,7,14,7
9484,0,908,67,0,7,13,14,13
9488,0,922,67,0,7,7,14,7
9496,0,930,67,0,1,7,12,7
9492,0,938,67,0,1,13,12,13
9500,0,952,67,0,1,13,14,13
9516,0,966,67,0,7,13,14,13
9508,0,980,67,0,1,7,14,7
9524,0,988,67,0,1,13,12,13
9532,0,1002,67,0,1,13,14,13
9473,0,0,81,0,6,13,12,13
9475,0,14,81,0,1,8,14,8
9487,0,23,81,0,6,13,14,13
9491,0,37,81,0,6,8,14,8
9499,0,46,81,0,1,8,12,8
9495,0,55,81,0,1,13,12,13
9507,0,69,81,0,1,13,14,13
9523,0,83,81,0,6,13,14,13
9515,0,97,81,0,1,8,14,8
9531,0,106,81,0,1,13,12,13
9547,0,120,81,0,1,13,14,13
9504,0,134,81,0,1,13,14,13
9519,0,148,81,0,6,13,14,13
9512,0,162,81,0,1,8,14,8
9527,0,171,81,0,1,13,12,13
9535,0,185,81,0,1,13,14,13
9501,0,199,81,0,1,13,14,13
9520,0,213,81,0,7,13,14,13
9509,0,227,81,0,1,7,14,7
9528,0,235,81,0,1,13,12,13
9538,0,249,81,0,1,13,14,13
20124,0,263,81,0,1,12,12,12
21782,0,276,81,0,1,12,12,12
23043,0,289,81,0,0,12,12,12
38463,0,302,81,0,1,12,12,12
21696,0,315,81,0,0,12,12,12
24859,0,328,81,0,1,12,12,12
25384,0,341,81,0,0,12,12,12
23030,0,354,81,0,1,12,12,12
36898,0,367,81,0,1,12,12,12
33909,0,380,81,0,0,12,12,12
33564,0,393,81,0,1,12,12,12
31312,0,406,81,0,1,12,12,12
24746,0,419,81,0,1,12,12,12
25569,0,432,81,0,1,12,12,12
28197,0,445,81,0,1,12,12,12
26093,0,458,81,0,1,12,12,12
33894,0,471,81,0,0,12,12,12
33446,0,484,81,0,1,12,12,12
39925,0,497,81,0,0,12,12,12
26771,0,510,81,0,0,12,12,12
22311,0,523,81,0,1,12,12,12
26017,0,536,81,0,0,12,12,12
25201,0,549,81,0,1,12,12,12
23451,0,562,81,0,1,12,12,12
22992,0,575,81,0,1,12,12,12
34427,0,588,81,0,0,12,12,12
39156,0,601,81,0,1,12,12,12
32098,0,614,81,0,0,12,12,12
32190,0,627,81,0,0,12,12,12
39822,0,640,81,0,0,12,12,12
25110,0,653,81,0,0,12,12,12
31903,0,666,81,0,1,12,12,12
34999,0,679,81,0,1,12,12,12
23433,0,692,81,0,0,12,12,12
24245,0,705,81,0,0,12,12,12
25353,0,718,81,0,0,12,12,12
26263,0,731,81,0,0,12,12,12
26696,0,744,81,0,0,12,12,12
38343,0,757,81,0,1,12,12,12
38797,0,770,81,0,0,12,12,12
26447,0,783,81,0,0,12,12,12
20197,0,796,81,0,1,12,12,12
20234,0,809,81,0,1,12,12,12
20301,0,822,81,0,1,12,12,12
20381,0,835,81,0,0,12,12,12
20553,0,848,81,0,0,12,12,12
22258,0,861,81,0,1,12,12,12
22839,0,874,81,0,0,12,12,12
22996,0,887,81,0,1,12,12,12
23041,0,900,81,0,0,12,12,12
23561,0,913,81,0,0,12,12,12
24799,0,926,81,0,0,12,12,12
24847,0,939,81,0,0,12,12,12
24944,0,952,81,0,0,12,12,12
26131,0,965,81,0,1,12,12,12
26885,0,978,81,0,0,12,12,12
28858,0,991,81,0,0,12,12,12
30031,0,1004,81,0,1,12,12,12
30064,0,0,95,0,1,12,12,12
31227,0,13,95,0,0,12,12,12
32173,0,26,95,0,0,12,12,12
32239,0,39,95,0,0,12,12,12
32963,0,52,95,0,1,12,12,12
33806,0,65,95,0,0,12,12,12
34915,0,78,95,0,0,12,12,12
35586,0,91,95,0,1,12,12,12
36949,0,104,95,0,0,12,12,12
36986,0,117,95,0,0,12,12,12
21307,0,130,95,0,1,12,12,12
20117,0,143,95,0,0,12,12,12
20133,0,156,95,0,0,12,12,12
22495,0,169,95,0,0,12,12,12
32946,0,182,95,0,0,12,12,12
37057,0,195,95,0,0,12,12,12
30959,0,208,95,0,0,12,12,12
19968,0,221,95,0,5,12,12,12
22769,0,234,95,0,0,12,12,12
28322,0,247,95,0,0,12,12,12
36920,0,260,95,0,1,12,12,12
31282,0,273,95,0,1,12,12,12
33576,0,286,95,0,1,12,12,12
33419,0,299,95,0,1,12,12,12
39983,0,312,95,0,1,12,12,12
20801,0,325,95,0,0,12,12,12
21360,0,338,95,0,1,12,12,12
21693,0,351,95,0,1,12,12,12
21729,0,364,95,0,1,12,12,12
22240,0,377,95,0,1,12,12,12
23035,0,390,95,0,1,12,12,12
24341,0,403,95,0,1,11,12,11
39154,0,415,95,0,0,12,12,12
28139,0,428,95,0,1,12,12,12
32996,0,441,95,0,0,12,12,12
34093,0,454,95,0,0,12,12,12
38498,0,467,95,0,0,12,12,12
38512,0,480,95,0,1,12,12,12
38560,0,493,95,0,1,12,12,12
38907,0,506,95,0,0,12,12,12
21515,0,519,95,0,0,12,12,12
21491,0,532,95,0,0,12,12,12
23431,0,545,95,0,0,12,12,12
28879,0,558,95,0,0,12,12,12
32701,0,571,95,0,1,12,12,12
36802,0,584,95,0,1,12,12,12
38632,0,597,95,0,1,12,12,12
21359,0,610,95,0,1,12,12,12
40284,0,623,95,0,0,12,12,12
31418,0,636,95,0,0,12,12,12
19985,0,649,95,0,1,12,12,12
30867,0,662,95,0,0,12,12,12
33276,0,675,95,0,1,12,12,12
28198,0,688,95,0,1,12,12,12
22040,0,701,95,0,0,12,12,12
21764,0,714,95,0,1,12,12,12
27421,0,727,95,0,0,12,12,12
34074,0,740,95,0,0,12,12,12
39995,0,753,95,0,1,12,12,12
23013,0,766,95,0,0,12,12,12
21417,0,779,95,0,1,12,12,12
28006,0,792,95,0,0,12,12,12
29916,0,805,95,0,1,12,12,12
38287,0,818,95,0,1,12,12,12
22082,0,831,95,0,0,12,12,12
20113,0,844,95,0,1,12,12,12
36939,0,857,95,0,1,12,12,12
38642,0,870,95,0,1,12,12,12
33615,0,883,95,0,0,12,12,12
